pitcher_name,target_pitch_type,target_pitch_label,feature,beta,n_rows,target_rate
Logan Allen,FF,4-seam fastball (FF),count_3-2,-0.001855100799368301,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_pitch_type_FC,-0.024168089351506612,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_pitch_type_FF,0.09814341497313547,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_pitch_type_SI,-0.038884718979771624,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_pitch_type_SL,0.08911794120711328,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_pitch_type_ST,-0.0396529771494899,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_pitch_type_START,0.05656085086018619,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),stand_R,0.09212089539695266,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_ball,0.0068469888276676966,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_blocked_ball,0.04351887927495676,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_bunt_foul_tip,-0.3275921578296312,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_called_strike,0.05292154991655888,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_foul,0.0760775070059938,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_foul_bunt,-0.0722976710923081,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_foul_tip,0.2375692104212008,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_swinging_strike,0.1513677863675432,2709,0.33222591362126247
Logan Allen,FF,4-seam fastball (FF),prev_description_swinging_strike_blocked,-0.22497294375217686,2709,0.33222591362126247
Logan Allen,ST,sweeper (ST),intercept,0.34597957706401955,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_0-1,0.04202289923798261,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_0-2,0.0803659999622843,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_1-0,-0.03070918650995717,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_1-1,-0.030881081551092097,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_1-2,0.12973618326222786,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_2-0,-0.05848837914672529,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_2-1,0.030821448266845915,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_2-2,0.10917495486098579,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_3-0,-0.2359710757050979,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_3-1,-0.081925362559415,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),count_3-2,0.07981301078526945,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_pitch_type_FC,0.05324783987698965,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_pitch_type_FF,-0.06062465095683956,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_pitch_type_SI,0.00826704447668122,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_pitch_type_SL,0.28769630466047513,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_pitch_type_ST,0.033231129102391586,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_pitch_type_START,-0.03395941090331508,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),stand_R,-0.11778429156853439,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_ball,-0.027309332193050803,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_blocked_ball,-0.08632298743150522,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_bunt_foul_tip,-0.20959353377661488,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_called_strike,-0.028980634288292752,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_foul,-0.06791006652857653,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_foul_bunt,-0.20652370131856534,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_foul_tip,0.012255789441591114,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_swinging_strike,-0.04309483754390769,2709,0.23477297895902546
Logan Allen,ST,sweeper (ST),prev_description_swinging_strike_blocked,0.6914387145422362,2709,0.23477297895902546
Logan Allen,CH,changeup (CH),intercept,0.08715208971962925,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_0-1,0.06990807819217354,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_0-2,0.14122307845232532,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_1-0,-0.04309466230874262,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_1-1,0.058166177263589185,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_1-2,0.09052100100813855,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_2-0,-0.07287135207163029,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_2-1,0.005301482402844253,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_2-2,0.09496296243784383,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_3-0,-0.08106517314097521,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_3-1,-0.08676051496003329,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),count_3-2,-0.021651356152402896,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_pitch_type_FC,-0.10748267522417035,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_pitch_type_FF,-0.08772956550101273,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_pitch_type_SI,-0.11032577807968831,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_pitch_type_SL,-0.18445805786799033,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_pitch_type_ST,-0.023936841256149484,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_pitch_type_START,-0.15463972112313817,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),stand_R,0.22255858438921933,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_ball,-0.036868287340206994,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_blocked_ball,-0.0645069822778156,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_bunt_foul_tip,0.7081108131999724,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_called_strike,-0.009505963912572869,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_foul,-0.016294751127609027,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_foul_bunt,0.1891138970568842,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_foul_tip,-0.11265988208436117,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_swinging_strike,-0.05181536982996461,2709,0.1834625322997416
Logan Allen,CH,changeup (CH),prev_description_swinging_strike_blocked,-0.45093375256117463,2709,0.1834625322997416
Logan Allen,SI,sinker (SI),intercept,0.30236439626467826,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_0-1,-0.03432989981953833,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_0-2,-0.06942618040427369,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_1-0,-0.01996600517090155,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_1-1,-0.05443107713296972,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_1-2,-0.08279724804608561,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_2-0,0.09901998201812064,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_2-1,-0.012761980063899586,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_2-2,-0.04122752389664164,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_3-0,0.04894330907289911,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_3-1,0.12217980804253448,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),count_3-2,-0.005202296552390812,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_pitch_type_FC,0.008216944069985346,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_pitch_type_FF,-0.009805861821443773,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_pitch_type_SI,0.08944367628686664,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_pitch_type_SL,-0.19624910043871402,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_pitch_type_ST,-0.0019906195466224117,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_pitch_type_START,0.04999911195315247,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),stand_R,-0.22627003542920693,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_ball,0.041227461312064076,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_blocked_ball,0.09035883845158323,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_bunt_foul_tip,-0.03195859919448939,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_called_strike,0.006877580448858918,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_foul,-0.0037339820282447913,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_foul_bunt,-0.029384770321492802,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_foul_tip,-0.06327246028195192,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_swinging_strike,-0.05344499990828184,2709,0.13510520487264674
Logan Allen,SI,sinker (SI),prev_description_swinging_strike_blocked,-0.006668180431200138,2709,0.13510520487264674
Logan Allen,FC,cutter (FC),intercept,0.03719184520169312,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_0-1,0.015120933313217167,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_0-2,-0.06985394551611032,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_1-0,0.04288966749736312,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_1-1,0.042330187477197086,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_1-2,-0.07456791496302559,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_2-0,0.09371576804673186,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_2-1,0.025026382293544282,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_2-2,-0.070243784286251,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_3-0,-0.1184764181127713,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_3-1,0.08246636022081769,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),count_3-2,-0.049514367893078386,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_pitch_type_FC,0.06792279509853476,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_pitch_type_FF,0.05659070186343731,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_pitch_type_SI,0.045637861985386136,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_pitch_type_SL,0.0026888555263002495,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_pitch_type_ST,0.027296696854639514,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_pitch_type_START,0.08110713192236801,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),stand_R,0.030497952835833824,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_ball,0.017124053568255738,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_blocked_ball,0.0028127419829451082,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_bunt_foul_tip,-0.13940143321417736,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_called_strike,-0.021368158290499577,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_foul,0.014262035662806125,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_foul_bunt,0.1179439287106828,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_foul_tip,-0.067855276354293,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_swinging_strike,-0.006789171466671469,2709,0.11295681063122924
Logan Allen,FC,cutter (FC),prev_description_swinging_strike_blocked,0.002164147478581675,2709,0.11295681063122924
Logan Gilbert,FF,4-seam fastball (FF),intercept,0.3545711378658836,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_0-1,-0.07834573207098022,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_0-2,-0.35770783436790976,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_1-0,0.004946278952080405,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_1-1,0.02074449475529899,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_1-2,-0.24756115652390764,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_2-0,-0.0037020341522743857,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_2-1,-0.0282289868010236,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_2-2,-0.06509335704741867,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_3-0,0.5077847679854778,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_3-1,0.041612880048933445,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),count_3-2,-0.004397887201042944,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_pitch_type_FF,0.09999039898738737,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_pitch_type_FS,0.10748691705768704,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_pitch_type_SI,0.08367847420049729,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_pitch_type_SL,0.022678814033108355,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_pitch_type_START,0.20994856642278173,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),stand_R,-0.011388836960132877,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_description_ball,-0.05791003274522272,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_description_blocked_ball,-0.08601801856953892,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_description_called_strike,0.07330495252714156,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_description_foul,-0.016025636741937757,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_description_foul_bunt,-0.1262158047822883,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_description_foul_tip,-0.05205989163591738,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_description_swinging_strike,-0.0030312227631281254,2156,0.36688311688311687
Logan Gilbert,FF,4-seam fastball (FF),prev_description_swinging_strike_blocked,0.0580070882881106,2156,0.36688311688311687
Logan Gilbert,SL,slider (SL),intercept,0.34738742267515493,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_0-1,-0.01135191111441156,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_0-2,-0.051082182136040016,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_1-0,0.0973954102352989,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_1-1,-0.07359167223919802,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_1-2,-0.16619447938275178,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_2-0,0.141782233460405,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_2-1,0.16573671971392342,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_2-2,-0.07518421317182415,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_3-0,-0.36310667320345724,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_3-1,0.11815019347170118,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),count_3-2,0.14438570580496501,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_pitch_type_FF,0.043097786478536494,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_pitch_type_FS,-0.055167624843227465,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_pitch_type_SI,0.00853753718054726,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_pitch_type_SL,0.08949647865181606,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_pitch_type_START,0.0730608685613893,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),stand_R,-0.056376738911512174,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_description_ball,0.11435061600242571,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_description_blocked_ball,0.15094522549101383,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_description_called_strike,-0.13880474393407286,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_description_foul,-0.027696348148694896,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_description_foul_bunt,0.12086670196071929,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_description_foul_tip,-0.2018814022458646,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_description_swinging_strike,-0.0930874285021138,2156,0.3525046382189239
Logan Gilbert,SL,slider (SL),prev_description_swinging_strike_blocked,0.0022465108151998227,2156,0.3525046382189239
Logan Gilbert,FS,splitter (FS),intercept,0.31448831126064336,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_0-1,0.032397766564432696,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_0-2,0.41055736923776553,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_1-0,-0.09924517155872493,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_1-1,-0.027215973345450586,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_1-2,0.4120240684872048,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_2-0,-0.10223226408441069,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_2-1,-0.1317379948535577,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_2-2,0.14162139119782433,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_3-0,-0.09629651014197,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_3-1,-0.13916663146929506,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),count_3-2,-0.10308712030548584,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_pitch_type_FF,-0.14094486446037027,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_pitch_type_FS,-0.10856565165596989,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_pitch_type_SI,-0.14119123632221786,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_pitch_type_SL,-0.17575953179569317,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_pitch_type_START,-0.2976189297283477,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),stand_R,-0.026509883470865962,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_description_ball,-0.044968635753442086,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_description_blocked_ball,-0.01403060472540302,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_description_called_strike,0.028741174609843913,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_description_foul,-0.011658924346081866,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_description_foul_bunt,0.04405878663529597,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_description_foul_tip,0.19735300948087045,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_description_swinging_strike,0.06770940787342153,2156,0.19619666048237477
Logan Gilbert,FS,splitter (FS),prev_description_swinging_strike_blocked,0.03041471595384099,2156,0.19619666048237477
Logan Gilbert,CU,curveball (CU),intercept,-0.025845442500657345,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_0-1,0.05415286039693939,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_0-2,0.008589791583814912,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_1-0,-0.014428769039580642,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_1-1,0.07799830453978071,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_1-2,0.007447465441180624,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_2-0,-0.05127336659145799,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_2-1,0.0009943338383656384,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_2-2,-0.0016428919923185412,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_3-0,-0.04579964223408994,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_3-1,-0.014897902347077708,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),count_3-2,-0.029974156849843288,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_pitch_type_FF,-0.012473766375858307,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_pitch_type_FS,0.04795518827782901,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_pitch_type_SI,0.0536828387722707,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_pitch_type_SL,0.06388926022361989,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_pitch_type_START,0.008833973254287008,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),stand_R,0.0947212681011629,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_description_ball,-0.0029818348084778663,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_description_blocked_ball,-0.05203698616374064,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_description_called_strike,0.04097260017936912,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_description_foul,0.06026775855456332,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_description_foul_bunt,-0.015833651520425325,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_description_foul_tip,0.010513124082718893,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_description_swinging_strike,0.03813390016016668,2156,0.07467532467532467
Logan Gilbert,CU,curveball (CU),prev_description_swinging_strike_blocked,-0.08786888373846151,2156,0.07467532467532467
Logan Webb,SI,sinker (SI),intercept,0.19619253903356823,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_0-1,-0.04860797777875198,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_0-2,-0.268071804314262,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_1-0,0.05746184710989212,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_1-1,-0.11044698638130264,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_1-2,-0.22302788989686717,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_2-0,0.06770844552562291,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_2-1,-0.05675545259938877,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_2-2,-0.16443879236546538,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_3-0,0.4478177332670619,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_3-1,0.15988280944811414,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),count_3-2,-0.011408096351745323,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_pitch_type_FC,-0.0038151233547866386,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_pitch_type_FF,-0.01922941026853009,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_pitch_type_SI,0.08304336510493468,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_pitch_type_ST,0.044252412589204995,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_pitch_type_START,0.1498861643370918,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),stand_R,0.17264445806054532,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_ball,0.08945263900464138,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_blocked_ball,-0.040348080808471756,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_called_strike,0.03114605317325018,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_foul,0.10626461171355764,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_foul_bunt,-0.04415667671222871,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_foul_tip,-0.14144869760445997,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_missed_bunt,-0.3644814319045727,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_swinging_strike,0.0402434774254427,3282,0.33638025594149906
Logan Webb,SI,sinker (SI),prev_description_swinging_strike_blocked,0.17344194137575475,3282,0.33638025594149906
Logan Webb,ST,sweeper (ST),intercept,0.24387603875198957,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_0-1,0.023755431763424987,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_0-2,0.05006357136236137,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_1-0,-0.0031876595051288825,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_1-1,0.06678060258372182,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_1-2,0.017971737996682544,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_2-0,-0.11441164164936937,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_2-1,0.07459978519076461,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_2-2,0.05671336425775733,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_3-0,-0.21359910012893618,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_3-1,-0.03421169861391834,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),count_3-2,-0.00039037146335306006,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_pitch_type_FC,0.08463662524795915,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_pitch_type_FF,0.05489502816359404,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_pitch_type_SI,0.10102037193936794,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_pitch_type_ST,0.08463621860814771,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_pitch_type_START,0.07591597820598808,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),stand_R,0.02008962575770229,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_description_ball,-0.10438824480904153,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_description_blocked_ball,-0.12151051635770876,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_description_called_strike,-0.08230711505370733,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_description_foul,-0.12731448872766,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_description_foul_bunt,0.17647212078017083,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_description_foul_tip,-0.19771777578530994,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_description_missed_bunt,0.6276426851187318,3282,0.2659963436928702
Logan Webb,ST,sweeper (ST),prev_description_swinging_strike,-0.1097183917451847,3282,0.2659963436928702
